seq,result_timestamp_ns,latency_ns,user_id,score,label,label_valid,window_size_used,alpha_used,staleness_sec,occupancy_at_decision,is_burst_period
35575,227603425715625,25813041,76,0.94848089,0,1,8,0.29432175,0.15265858,0.97946471,1
35576,227603425717333,25814791,76,0.97675595,1,1,8,0.29432175,0.14018051,0.97946471,1
35577,227603425719041,25816458,76,0.96795993,0,1,8,0.29432175,0,0.97946471,1
35578,227603425720625,25818041,76,0.96988295,0,1,8,0.29432175,0,0.97946471,1
35579,227603425722208,25819583,76,0.9487272,0,1,8,0.29432175,0,0.97946471,1
35580,227603425723791,25821208,76,0.97686055,1,1,8,0.29432175,0,0.97946471,1
35581,227603425725333,25822750,76,0.96810582,0,1,8,0.29432175,0,0.97946471,1
35582,227603425726875,25822250,76,0.97002398,0,1,8,0.29445207,0.15078339,0.97995573,1
35583,227603425728708,25823917,76,0.94895652,0,1,8,0.29445207,0.039784227,0.97995573,1
35584,227603425730375,25825625,76,0.97696722,1,1,8,0.29445207,0.21293403,0.97995573,1
35585,227603425732125,25827375,76,0.96824813,0,1,8,0.29445207,0.18819028,0.97995573,1
35586,227603425733791,25829042,76,0.97016063,0,1,8,0.29445207,0.25670069,0.97995573,1
35587,227603425735541,25830792,76,0.94919049,0,1,8,0.29445207,0,0.97995573,1
35588,227603425737125,25832375,76,0.97706697,1,1,8,0.29445207,0,0.97995573,1
35589,227603425738666,25833917,76,0.96838712,0,1,8,0.29445207,0,0.97995573,1
35590,227603425740333,25784292,76,0.97029186,0,1,8,0.29413185,0.068588994,0.98039764,1
35591,227603425742000,25785917,76,0.94944482,0,1,8,0.29413185,0.017493675,0.98039764,1
35592,227603425743666,25787625,76,0.97715346,1,1,8,0.29413185,0.25888333,0.98039764,1
35593,227603425745333,25789250,76,0.9685231,0,1,8,0.29413185,0.033730835,0.98039764,1
35594,227603425747000,25790958,76,0.97042223,0,1,8,0.29413185,0.26724756,0.98039764,1
35595,227603425748583,25792542,76,0.94966759,0,1,8,0.29413185,0.16166626,0.98039764,1
35596,227603425750208,25794167,76,0.97724886,1,1,8,0.29413185,0.2691094,0.98039764,1
35597,227603425751916,25795875,76,0.96865583,0,1,8,0.29413185,0.25847483,0.98039764,1
35598,227603425753625,25797375,76,0.97054718,0,1,8,0.29378837,0.21675262,0.98079538,1
35599,227603425755416,25799083,76,0.94991272,0,1,8,0.29378837,0.25350329,0.98079538,1
35600,227603425757208,25800875,172,0.96081562,0,0,8,0.29378837,0,0.98079538,1
35601,227603425758833,25802500,172,0.90244525,0,0,8,0.29378837,0,0.98079538,1
35602,227603425760500,25804166,172,0.90335356,0,0,8,0.29378837,0.10763375,0.98079538,1
35603,227603425762208,25805875,172,0.8386612,0,0,8,0.29378837,0,0.98079538,1
35604,227603425763750,25807458,172,0.95856265,0,0,8,0.29378837,0.17631313,0.98079538,1
35605,227603425765458,25809083,172,0.94058418,0,0,8,0.29378837,0.21813029,0.98079538,1
35606,227603425767125,25801417,172,0.94202177,0,0,8,0.29378837,0,0.98115337,1
35607,227603425768666,25803000,172,0.89698628,0,0,8,0.29378837,0,0.98115337,1
35608,227603425770166,25804542,172,0.96544599,0,0,8,0.29378837,0,0.98115337,1
35609,227603425771833,25806167,172,0.9499408,0,0,8,0.29378837,0.27956018,0.98115337,1
35610,227603425773541,25807833,172,0.95057066,0,0,8,0.29378837,0,0.98115337,1
35611,227603425775083,25809417,172,0.91157203,0,0,8,0.29378837,0,0.98115337,1
35612,227603425776625,25810958,172,0.96709675,0,0,8,0.29378837,0,0.98115337,1
35613,227603425778250,25812583,172,0.95262498,0,0,8,0.29378837,0.044175297,0.98115337,1
35614,227603425779958,25795000,172,0.95348058,0,0,8,0.29378837,0.14152491,0.979913,1
35615,227603425781666,25796750,172,0.91744252,0,0,8,0.29378837,0.10367715,0.979913,1
35616,227603425787791,25802875,172,0.9676687,0,0,8,0.29378837,0.033280868,0.979913,1
35617,227603425789583,25804667,172,0.95386278,0,0,8,0.29378837,0,0.979913,1
35618,227603425791208,25806292,172,0.95504438,0,0,8,0.29378837,0,0.979913,1
35619,227603425792916,25808000,172,0.92090748,0,0,8,0.29378837,0.16694374,0.979913,1
35620,227603425794666,25809792,172,0.96806777,0,0,8,0.29378837,0.25948876,0.979913,1
35621,227603425796333,25811417,172,0.95476491,0,0,8,0.29378837,0.041348103,0.979913,1
35622,227603425798000,25806084,172,0.95620589,0,0,8,0.29397205,0.029257178,0.9803592,1
35623,227603425799875,25807834,172,0.92345125,0,0,8,0.29397205,0.19174026,0.9803592,1
35624,227603425803250,25811250,172,0.96847206,0,0,8,0.29397205,0.26628166,0.9803592,1
35625,227603425804875,25812917,172,0.95556731,0,0,8,0.29397205,0.26046991,0.9803592,1
35626,227603425806625,25814625,172,0.95719118,0,0,8,0.29397205,0.13010517,0.9803592,1
35627,227603425808416,25816417,172,0.9255549,0,0,8,0.29397205,0.22088961,0.9803592,1
35628,227603425810083,25818084,172,0.96887838,0,0,8,0.29397205,0,0.9803592,1
35629,227603425811625,25819625,172,0.95631537,0,0,8,0.29397205,0,0.9803592,1
35630,227603425813166,25794500,172,0.9580644,0,0,8,0.29369983,0,0.98076081,1
35631,227603425814791,25796167,172,0.92738833,0,0,8,0.29369983,0.17243493,0.98076081,1
35632,227603425816541,25797917,172,0.96927271,0,0,8,0.29369983,0,0.98076081,1
35633,227603425818166,25799542,172,0.95701657,0,0,8,0.29369983,0.28854868,0.98076081,1
35634,227603425820041,25801542,172,0.95885547,0,0,8,0.29369983,0.022166518,0.98076081,1
35635,227603425821875,25803208,172,0.92896744,0,0,8,0.29369983,0.025784077,0.98076081,1
35636,227603425823541,25804917,172,0.96967087,0,0,8,0.29369983,0.13957652,0.98076081,1
35637,227603425825208,25806542,172,0.95767248,0,0,8,0.29369983,0,0.98076081,1
35638,227603425826916,25789042,172,0.95957722,0,0,8,0.29389235,0.015727915,0.9811222,1
35639,227603425828625,25790709,172,0.93035033,0,0,8,0.29389235,0.09591461,0.9811222,1
35640,227603425830541,25792625,172,0.9700634,0,0,8,0.29389235,0,0.9811222,1
35641,227603425832166,25794250,172,0.95828539,0,0,8,0.29389235,0.26878953,0.9811222,1
35642,227603425833833,25796000,172,0.96023637,0,0,8,0.29389235,0.26709288,0.9811222,1
35643,227603425835541,25797625,172,0.93161267,0,0,8,0.29389235,0.048470806,0.9811222,1
35644,227603425837208,25799292,172,0.97043053,0,0,8,0.29389235,0,0.9811222,1
35645,227603425838708,25800834,172,0.95885863,0,0,8,0.29389235,0,0.9811222,1
35646,227603425840291,25752792,172,0.96084408,0,0,8,0.29400751,0,0.97988498,1
35647,227603425841833,25754334,172,0.9327452,0,0,8,0.29400751,0,0.97988498,1
35648,227603425843375,25755875,172,0.97078534,0,0,8,0.29400751,0,0.97988498,1
35649,227603425844958,25757459,172,0.95939533,0,0,8,0.29400751,0,0.97988498,1
35650,227603425846625,25759125,172,0.961405,0,0,8,0.29400751,0,0.97988498,1
35651,227603425848208,25760709,172,0.93379112,0,0,8,0.29400751,0.085765406,0.97988498,1
35652,227603425850125,25762625,172,0.97111786,0,0,8,0.29400751,0.081676185,0.97988498,1
35653,227603425851791,25764334,172,0.9598989,0,0,8,0.29400751,0,0.97988498,1
35654,227603425853375,25765500,172,0.96192588,0,0,8,0.29400751,0.15135552,0.98033398,1
35655,227603425855166,25767250,172,0.9347527,0,0,8,0.29400751,0.19612403,0.98033398,1
35656,227603425856833,25769000,172,0.97143389,0,0,8,0.29400751,0,0.98033398,1
35657,227603425858458,25770584,172,0.96037231,0,0,8,0.29400751,0,0.98033398,1
35658,227603425860000,25772125,172,0.96241144,0,0,8,0.29400751,0,0.98033398,1
35659,227603425861541,25773667,172,0.93564153,0,0,8,0.29400751,0,0.98033398,1
35660,227603425863041,25775167,172,0.9717343,0,0,8,0.29400751,0,0.98033398,1
35661,227603425864583,25776750,172,0.96081837,0,0,8,0.29400751,0.013971568,0.98033398,1
35662,227603425866250,25778125,172,0.9628657,0,0,8,0.29400751,0.029264035,0.9807381,1
35663,227603425867958,25779875,172,0.93646711,0,0,8,0.29400751,0.063349515,0.9807381,1
35664,227603425869708,25781584,172,0.97202009,0,0,8,0.29400751,0.28956488,0.9807381,1
35665,227603425871375,25783250,172,0.96123958,0,0,8,0.29400751,0,0.9807381,1
35666,227603425877041,25788959,172,0.96329204,0,0,8,0.29400751,0.20763536,0.9807381,1
35667,227603425878875,25790792,172,0.93723718,0,0,8,0.29400751,0.2903294,0.9807381,1
35668,227603425880583,25792459,172,0.97229221,0,0,8,0.29400751,0.05178532,0.9807381,1
35669,227603425882250,25794125,172,0.96163818,0,0,8,0.29400751,0,0.9807381,1
35670,227603425883833,25765250,172,0.9636947,0,0,8,0.29416928,0,0.98110181,1
35671,227603425885416,25766875,172,0.93794221,0,0,8,0.29416928,0,0.98110181,1
35672,227603425886958,25768417,172,0.97255829,0,0,8,0.29416928,0.15102573,0.98110181,1
35673,227603425888625,25770083,172,0.96201604,0,0,8,0.29416928,0.12188499,0.98110181,1
35674,227603425890291,25771708,172,0.96407346,0,0,8,0.29416928,0.090626881,0.98110181,1
35675,227603425891958,25773417,172,0.93861967,0,0,8,0.29416928,0,0.98110181,1
35676,227603425893500,25774958,172,0.97280583,0,0,8,0.29416928,0,0.98110181,1
35677,227603425895000,25776500,172,0.96237514,0,0,8,0.29416928,0,0.98110181,1
35678,227603425896625,25777625,172,0.96443102,0,0,8,0.29405212,0,0.9814291,1
35679,227603425898208,25779250,172,0.93926951,0,0,8,0.29405212,0.21781608,0.9814291,1
35680,227603425899916,25780958,172,0.97303772,0,0,8,0.29405212,0.010215077,0.9814291,1
35681,227603425901666,25782708,172,0.96271708,0,0,8,0.29405212,0.29844123,0.9814291,1
35682,227603425913208,25794375,172,0.96477112,0,0,8,0.29405212,0.029634535,0.9814291,1
35683,227603425915333,25796458,172,0.93987287,0,0,8,0.29405212,0.17339398,0.9814291,1
35684,227603425917333,25798375,172,0.97326421,0,0,8,0.29405212,0.024492601,0.9814291,1
35685,227603425921666,25802791,172,0.96304308,0,0,8,0.29405212,0.057544265,0.9814291,1
35686,227603425923458,25799250,172,0.96509436,0,0,8,0.29405212,0.10003357,0.98016119,1
35687,227603425925250,25801042,172,0.94044442,0,0,8,0.29405212,0.15511978,0.98016119,1
35688,227603425927166,25802917,172,0.97348121,0,0,8,0.29405212,0.26975465,0.98016119,1
35689,227603425928958,25804792,172,0.96335446,0,0,8,0.29405212,0.25065339,0.98016119,1
35690,227603425930833,25806625,172,0.96540223,0,0,8,0.29405212,0.18295132,0.98016119,1
35691,227603425932666,25808500,172,0.94098716,0,0,8,0.29405212,0.24086919,0.98016119,1
35692,227603425934541,25810334,172,0.97368937,0,0,8,0.29405212,0.13389495,0.98016119,1
35693,227603425936375,25812125,172,0.96365231,0,0,8,0.29405212,0.22602946,0.98016119,1
35694,227603425938166,25740792,172,0.96569718,0,0,8,0.29420939,0.11224634,0.98058259,1
35695,227603425940041,25742667,172,0.94148892,0,0,8,0.29420939,0.014451754,0.98058259,1
35696,227603425941791,25744417,172,0.97389545,0,0,8,0.29420939,0,0.98058259,1
35697,227603425943625,25746250,172,0.96393756,0,0,8,0.29420939,0,0.98058259,1
35698,227603425945250,25747875,172,0.96597785,0,0,8,0.29420939,0.19163859,0.98058259,1
35699,227603425946958,25749667,172,0.94198136,0,0,8,0.29420939,0.15604846,0.98058259,1
35700,227603425951083,25753709,172,0.97408761,0,0,8,0.29420939,0.28929818,0.98058259,1
35701,227603425952750,25755375,172,0.9642113,0,0,8,0.29420939,0.051210456,0.98058259,1
35702,227603425954583,25756958,172,0.96624566,0,0,8,0.29408461,0.16612542,0.9809618,1
35703,227603425956500,25758833,172,0.94246329,0,0,8,0.29408461,0.2211235,0.9809618,1
35704,227603425958250,25760708,172,0.97426779,0,0,8,0.29408461,0.15474813,0.9809618,1
35705,227603425960208,25762500,172,0.96447435,0,0,8,0.29408461,0.16934998,0.9809618,1
35706,227603425961916,25764291,172,0.96650339,0,0,8,0.29408461,0.25208676,0.9809618,1
35707,227603425963958,25766250,172,0.94291338,0,0,8,0.29408461,0.27579734,0.9809618,1
35708,227603425965625,25767916,172,0.97444609,0,0,8,0.29408461,0.16268338,0.9809618,1
35709,227603425967291,25769583,172,0.96472729,0,0,8,0.29408461,0.14306538,0.9809618,1
35710,227603425969000,25771000,172,0.96675078,0,0,8,0.29408461,0,0.97974062,1
35711,227603425970500,25772500,172,0.94334464,0,0,8,0.29408461,0,0.97974062,1
35712,227603425972041,25774042,172,0.97461807,0,0,8,0.29408461,0,0.97974062,1
35713,227603425973583,25775584,172,0.96497083,0,0,8,0.29408461,0,0.97974062,1
35714,227603425976125,25794250,172,0.9669886,0,0,8,0.29408461,0,0.97974062,1
35715,227603425994083,25796084,172,0.9437585,0,0,8,0.29408461,0.12424662,0.97974062,1
35716,227603425995666,25797667,172,0.9747841,0,0,8,0.29408461,0.2775206,0.97974062,1
35717,227603425997375,25799375,172,0.9652056,0,0,8,0.29408461,0.064651877,0.97974062,1
35718,227603425999083,25800792,172,0.96721862,0,0,8,0.29423866,0.27310151,0.98020405,1
35719,227603426000666,25802458,172,0.94414241,0,0,8,0.29423866,0,0.98020405,1
35720,227603426002291,25804000,172,0.97495033,0,0,8,0.29423866,0.2182494,0.98020405,1
35721,227603426003958,25805667,172,0.96543203,0,0,8,0.29423866,0.17195211,0.98020405,1
35722,227603426005583,25807375,172,0.96743911,0,0,8,0.29423866,0,0.98020405,1
35723,227603426007125,25808833,172,0.94452507,0,0,8,0.29423866,0.19828695,0.98020405,1
35724,227603426008750,25810458,172,0.97510545,0,0,8,0.29423866,0,0.98020405,1
35725,227603426010291,25812083,172,0.96565082,0,0,8,0.29423866,0.081821613,0.98020405,1
35726,227603426012000,25785583,172,0.96765285,0,0,8,0.2943773,0.2609784,0.98062116,1
35727,227603426013708,25787292,172,0.9448815,0,0,8,0.2943773,0,0.98062116,1
35728,227603426015291,25788875,172,0.97526076,0,0,8,0.2943773,0,0.98062116,1
35729,227603426016875,25790458,172,0.96586227,0,0,8,0.2943773,0.049722034,0.98062116,1
35730,227603426018583,25792208,172,0.96785821,0,0,8,0.2943773,0.22694576,0.98062116,1
35731,227603426020291,25793875,172,0.94523708,0,0,8,0.2943773,0.17196913,0.98062116,1
35732,227603426022166,25795708,172,0.9754062,0,0,8,0.2943773,0.19208184,0.98062116,1
35733,227603426023833,25797375,172,0.96606697,0,0,8,0.2943773,0.16636646,0.98062116,1
35734,227603426025583,25798916,172,0.96805846,0,0,8,0.29461434,0.2146665,0.97943407,1
35735,227603426027458,25800708,172,0.94555972,0,0,8,0.29461434,0.2660349,0.97943407,1
35736,227603426029125,25802416,172,0.97555592,0,0,8,0.29461434,0.24139404,0.97943407,1
35737,227603426030791,25804083,172,0.96626508,0,0,8,0.29461434,0.061110653,0.97943407,1
35738,227603426032458,25805750,172,0.96825045,0,0,8,0.29461434,0.1898144,0.97943407,1
35739,227603426045416,25818750,172,0.94589153,0,0,8,0.29461434,0.23712191,0.97943407,1
35740,227603426058291,25831583,172,0.97569266,0,0,8,0.29461434,0.16772239,0.97943407,1
35741,227603426060041,25833333,172,0.96645721,0,0,8,0.29461434,0.14295277,0.97943407,1
35742,227603426061625,25783000,172,0.96843641,0,0,8,0.29461434,0.21771525,0.97992814,1
35743,227603426063333,25784792,172,0.94621256,0,0,8,0.29461434,0.20065263,0.97992814,1
35744,227603426065166,25786542,172,0.97582545,0,0,8,0.29461434,0,0.97992814,1
35745,227603426066708,25788084,172,0.9662742,0,0,8,0.29461434,0,0.97992814,1
35746,227603426068291,25789667,172,0.96860994,0,0,8,0.29461434,0.25504491,0.97992814,1
35747,227603426069958,25791334,172,0.94651554,0,0,8,0.29461434,0.019170687,0.97992814,1
35748,227603426071625,25793042,172,0.97595189,0,0,8,0.29461434,0.092272252,0.97992814,1
35749,227603426073500,25794875,172,0.96682208,0,0,8,0.29461434,0.047290504,0.97992814,1
35750,227603426075166,25796250,172,0.96878745,0,0,8,0.29427794,0.22192316,0.98037285,1
35751,227603426076833,25797917,172,0.94685142,0,1,8,0.29427794,0.18411312,0.98037285,1
35752,227603426091333,25812542,172,0.97606717,1,1,8,0.29427794,0.096596047,0.98037285,1
35753,227603426093250,25814333,172,0.96699994,0,1,8,0.29427794,0.1130596,0.98037285,1
35754,227603426095166,25816250,172,0.96895851,0,1,8,0.29427794,0.11737262,0.98037285,1
35755,227603426099666,25820833,172,0.94714498,0,1,8,0.29427794,0.11936218,0.98037285,1
35756,227603426101666,25822750,172,0.97618978,1,1,8,0.29427794,0.076712802,0.98037285,1
35757,227603426103458,25824625,172,0.96717131,0,1,8,0.29427794,0,0.98037285,1
35758,227603426105250,25826041,172,0.96912459,0,1,8,0.29441261,0,0.98077303,1
35759,227603426107000,25827833,172,0.9474173,0,1,8,0.29441261,0,0.98077303,1
35760,227603426108833,25829666,172,0.97631351,1,1,8,0.29441261,0,0.98077303,1
35761,227603426110791,25831583,172,0.96733752,0,1,8,0.29441261,0,0.98077303,1
35762,227603426112708,25833500,172,0.96928476,0,1,8,0.29441261,0.05916556,0.98077303,1
35763,227603426122583,25843416,172,0.94769253,0,1,8,0.29441261,0.13355969,0.98077303,1
35764,227603426124333,25845125,172,0.97642922,1,1,8,0.29441261,0,0.98077303,1
35765,227603426125916,25846666,172,0.96749927,0,1,8,0.29441261,0.26533124,0.98077303,1
35766,227603426127583,25824042,172,0.96944136,0,1,8,0.29453388,0.27594614,0.98113322,1
35767,227603426129291,25825750,172,0.94794985,0,1,8,0.29453388,0.25327998,0.98113322,1
35768,227603426130958,25827500,172,0.97654623,1,1,8,0.29453388,0.18610333,0.98113322,1
35769,227603426132708,25829125,172,0.96765669,0,1,8,0.29453388,0.22624886,0.98113322,1
35770,227603426134291,25830750,172,0.96959289,0,1,8,0.29453388,0.25771371,0.98113322,1
35771,227603426136000,25832542,172,0.94820993,0,1,8,0.29453388,0.15807964,0.98113322,1
35772,227603426137791,25834250,172,0.9766561,1,1,8,0.29453388,0.21247007,0.98113322,1
35773,227603426139458,25835917,172,0.96781013,0,1,8,0.29453388,0.22921072,0.98113322,1
35774,227603426141125,25837291,172,0.96973354,0,1,8,0.29351619,0.079051733,0.9783324,1
35775,227603426142875,25839083,172,0.94854743,0,1,8,0.29351619,0,0.9783324,1
35776,227603426144541,25840666,172,0.97672774,1,1,8,0.29351619,0,0.9783324,1
35777,227603426146125,25842291,172,0.96796037,0,1,8,0.29351619,0,0.9783324,1
35778,227603426147708,25843875,172,0.96987779,0,1,8,0.29351619,0.27810991,0.9783324,1
35779,227603426152625,25848875,172,0.94879404,0,1,8,0.29351619,0.023205021,0.9783324,1
35780,227603426154416,25850583,172,0.97683267,1,1,8,0.29351619,0,0.9783324,1
35781,227603426156000,25852166,172,0.96810645,0,1,8,0.29351619,0,0.9783324,1
35782,227603426157583,25853459,172,0.97001951,0,1,8,0.29372707,0.026060283,0.9773742,1
35783,227603426159333,25855209,172,0.9490166,0,1,8,0.29372707,0.08655642,0.9773742,1
35784,227603426161125,25857000,172,0.97694229,1,1,8,0.29372707,0,0.9773742,1
35785,227603426162708,25858584,172,0.96824875,0,1,8,0.29372707,0.18011677,0.9773742,1
35786,227603426164416,25860292,172,0.97015619,0,1,8,0.29372707,0,0.9773742,1
35787,227603426165958,25861834,172,0.94925032,0,1,8,0.29372707,0.24598673,0.9773742,1
35788,227603426167666,25863625,172,0.97704215,1,1,8,0.29372707,0.17450675,0.9773742,1
35789,227603426169375,25865250,172,0.96838774,0,1,8,0.29372707,0.11047013,0.9773742,1
35790,227603426171083,25842167,172,0.97028958,0,1,8,0.29372707,0.064930595,0.97807425,1
35791,227603426172750,25843833,172,0.9494783,0,1,8,0.29372707,0.28671321,0.97807425,1
35792,227603426176625,25847792,172,0.97713974,1,1,8,0.29372707,0.18793301,0.97807425,1
35793,227603426178458,25849500,172,0.96852353,0,1,8,0.29372707,0.26475748,0.97807425,1
35794,227603426180125,25851167,172,0.97041983,0,1,8,0.29372707,0.1635446,0.97807425,1
35795,227603426181791,25852875,172,0.94970078,0,1,8,0.29372707,0.26905873,0.97807425,1
35796,227603426183625,25854708,172,0.97723515,1,1,8,0.29372707,0.11199383,0.97807425,1
35797,227603426185333,25856458,172,0.96865621,0,1,8,0.29372707,0.12133177,0.97807425,1
35798,227603426187083,25857792,172,0.9705483,0,1,8,0.29391685,0,0.97714186,1
35799,227603426188791,25859500,172,0.94990265,0,1,8,0.29391685,0,0.97714186,1
35800,227603426190375,25861083,201,0.44417624,0,0,8,0.29391685,0,0.97714186,1
35801,227603426191958,25862667,201,0.60936525,0,0,8,0.29391685,0.24814431,0.97714186,1
35802,227603426193583,25864292,201,0.56229254,0,0,8,0.29391685,0.091036364,0.97714186,1
35803,227603426195291,25866000,201,0.9048838,0,0,8,0.29391685,0.23532481,0.97714186,1
35804,227603426197000,25867750,201,0.88254892,0,0,8,0.29391685,0.21595247,0.97714186,1
35805,227603426201083,25871792,201,0.8956222,0,0,8,0.29391685,0.13469695,0.97714186,1
35806,227603426202791,25839708,201,0.83262321,0,0,8,0.29408768,0.24236882,0.97786516,1
35807,227603426204500,25841416,201,0.94876964,0,0,8,0.29408768,0.15967651,0.97786516,1
35808,227603426206250,25843208,201,0.92891499,0,0,8,0.29408768,0,0.97786516,1
35809,227603426207958,25844875,201,0.93170486,0,0,8,0.29408768,0,0.97786516,1
35810,227603426209500,25846416,201,0.88205539,0,0,8,0.29408768,0,0.97786516,1
35811,227603426211000,25848000,201,0.95790463,0,0,8,0.29408768,0.28908682,0.97786516,1
35812,227603426217416,25854333,201,0.94031857,0,0,8,0.29408768,0,0.97786516,1
35813,227603426218958,25855875,201,0.94194153,0,0,8,0.29408768,0,0.97786516,1
35814,227603426220666,25852833,201,0.89860378,0,0,8,0.2942414,0,0.97851616,1
35815,227603426222291,25854416,201,0.96118395,0,0,8,0.2942414,0,0.97851616,1
35816,227603426223875,25856083,201,0.94499547,0,0,8,0.2942414,0,0.97851616,1
35817,227603426225625,25857791,201,0.94662076,0,0,8,0.2942414,0,0.97851616,1
35818,227603426227166,25859375,201,0.90696761,0,0,8,0.2942414,0,0.97851616,1
35819,227603426228875,25861083,201,0.96296872,0,0,8,0.2942414,0.30837205,0.97851616,1
35820,227603426230666,25862875,201,0.94775449,0,0,8,0.2942414,0.22583473,0.97851616,1
35821,227603426232458,25864583,201,0.94952826,0,0,8,0.2942414,0,0.97851616,1
35822,227603426234000,25828125,201,0.91235795,0,0,8,0.29437977,0.27534702,0.97910202,1
35823,227603426235625,25829750,201,0.9642492,0,0,8,0.29437977,0.13712338,0.97910202,1
35824,227603426237375,25831459,201,0.94975761,0,0,8,0.29437977,0,0.97910202,1
35825,227603426238875,25833000,201,0.95166258,0,0,8,0.29437977,0,0.97910202,1
35826,227603426240500,25834625,201,0.91635637,0,0,8,0.29437977,0.18696548,0.97910202,1
35827,227603426242125,25836250,201,0.9652789,0,0,8,0.29437977,0.017092418,0.97910202,1
35828,227603426243791,25837917,201,0.95136353,0,0,8,0.29437977,0.11226629,0.97910202,1
35829,227603426245458,25839625,201,0.95336105,0,0,8,0.29437977,0,0.97910202,1
35830,227603426247041,25840875,201,0.9194884,0,0,8,0.29461637,0,0.97962934,1
35831,227603426248625,25842458,201,0.9661669,0,0,8,0.29461637,0,0.97962934,1
35832,227603426250250,25844083,201,0.95271085,0,0,8,0.29461637,0,0.97962934,1
35833,227603426251833,25845625,201,0.95477438,0,0,8,0.29461637,0,0.97962934,1
35834,227603426253375,25847167,201,0.92209965,0,0,8,0.29461637,0.12806091,0.97962934,1
35835,227603426255000,25848833,201,0.96693357,0,0,8,0.29461637,0.19837597,0.97962934,1
35836,227603426256666,25850500,201,0.953874,0,0,8,0.29461637,0.010269816,0.97962934,1
35837,227603426258291,25852125,201,0.9559799,0,0,8,0.29461637,0.27097946,0.97962934,1
35838,227603426259916,25853500,201,0.92430937,0,0,8,0.29461637,0.24252295,0.98010391,1
35839,227603426261541,25855042,201,0.96761354,0,0,8,0.29461637,0.22871654,0.98010391,1
35840,227603426263208,25856709,201,0.95489425,0,0,8,0.29461637,0.062734589,0.98010391,1
35841,227603426265000,25858500,201,0.95702838,0,0,8,0.29461637,0.044002302,0.98010391,1
35842,227603426266666,25860167,201,0.92621731,0,0,8,0.29461637,0.088770807,0.98010391,1
35843,227603426268333,25861875,201,0.96822368,0,0,8,0.29461637,0.26409575,0.98010391,1
35844,227603426270125,25863584,201,0.95580129,0,0,8,0.29461637,0.30343521,0.98010391,1
35845,227603426271791,25865292,201,0.95795372,0,0,8,0.29461637,0.018885555,0.98010391,1
35846,227603426273458,25837834,201,0.92786652,0,0,8,0.294808,0.19393072,0.98053098,1
35847,227603426275208,25839584,201,0.96878442,0,0,8,0.294808,0.20876017,0.98053098,1
35848,227603426276916,25841250,201,0.95661548,0,0,8,0.294808,0.18709728,0.98053098,1
35849,227603426278625,25843042,201,0.95878118,0,0,8,0.294808,0,0.98053098,1
35850,227603426280291,25844667,201,0.92935397,0,0,8,0.294808,0,0.98053098,1
35851,227603426281958,25846334,201,0.96928882,0,0,8,0.294808,0,0.98053098,1
35852,227603426283583,25848000,201,0.95735473,0,0,8,0.294808,0.17803213,0.98053098,1
35853,227603426285291,25849667,201,0.95952638,0,0,8,0.294808,0.11810736,0.98053098,1
35854,227603426287000,25803416,201,0.93068748,0,0,8,0.294808,0.1178456,0.98091543,1
35855,227603426288666,25805125,201,0.96975167,0,0,8,0.294808,0.15313557,0.98091543,1
35856,227603426290375,25806791,201,0.9580295,0,0,8,0.294808,0.017188236,0.98091543,1
35857,227603426292125,25808541,201,0.96020346,0,0,8,0.294808,0,0.98091543,1
35858,227603426293750,25810166,201,0.93189399,0,0,8,0.294808,0,0.98091543,1
35859,227603426295333,25811750,201,0.97017897,0,0,8,0.294808,0,0.98091543,1
35860,227603426296875,25813250,201,0.95864955,0,0,8,0.294808,0,0.98091543,1
35861,227603426298416,25820083,201,0.96082308,0,0,8,0.294808,0.12723917,0.98091543,1
35862,227603426305708,25819709,201,0.93298441,0,0,8,0.29488972,0.10531992,0.98126137,1
35863,227603426307375,25821459,201,0.97057878,0,0,8,0.29488972,0,0.98126137,1
35864,227603426309208,25823209,201,0.95922219,0,0,8,0.29488972,0,0.98126137,1
35865,227603426310791,25824792,201,0.96139405,0,0,8,0.29488972,0.1536558,0.98126137,1
35866,227603426312541,25826500,201,0.93399432,0,0,8,0.29488972,0.12001204,0.98126137,1
35867,227603426314166,25828167,201,0.9709484,0,0,8,0.29488972,0,0.98126137,1
35868,227603426315750,25829750,201,0.95975441,0,0,8,0.29488972,0.23777321,0.98126137,1
35869,227603426317416,25831459,201,0.96192216,0,0,8,0.29488972,0.033661738,0.98126137,1
35870,227603426319166,25832833,201,0.93494334,0,0,8,0.2947346,0.13350974,0.98157275,1
35871,227603426320791,25834458,201,0.97128788,0,0,8,0.2947346,0,0.98157275,1
35872,227603426322375,25836042,201,0.9602512,0,0,8,0.2947346,0,0.98157275,1
35873,227603426324083,25837833,201,0.9624122,0,0,8,0.2947346,0,0.98157275,1
35874,227603426325791,25839458,201,0.93580565,0,0,8,0.2947346,0.24756739,0.98157275,1
35875,227603426329666,25843417,201,0.97161206,0,0,8,0.2947346,0.27485919,0.98157275,1
35876,227603426331500,25845208,201,0.96071531,0,0,8,0.2947346,0,0.98157275,1
35877,227603426333083,25846750,201,0.96287034,0,0,8,0.2947346,0,0.98157275,1
35878,227603426334666,25847708,201,0.93660941,0,0,8,0.2947346,0,0.98029047,1
35879,227603426336250,25849333,201,0.97191755,0,0,8,0.2947346,0,0.98029047,1
35880,227603426337875,25850958,201,0.96115147,0,0,8,0.2947346,0,0.98029047,1
